pmid,doi,year,title
16627153,10.1016/j.arth.2005.08.010,2006,Computer-assisted patellofemoral arthroplasty: a mechanism for optimizing rotation.
16627144,10.1016/j.arth.2005.04.041,2006,Impaction allografting for massive femoral defects in revision hip arthroplasty using collared textured stems.
16950057,10.1016/j.arth.2006.05.002,2006,A randomized prospective evaluation of outcomes after total hip arthroplasty using cross-linked marathon and non-cross-linked Enduron polyethylene liners.
16877168,10.1016/j.arth.2005.09.002,2006,A reversed tibial flip autograft technique for correcting over-valgus knee after high tibial closing-wedge osteotomy in total knee arthroplasty.
16950059,10.1016/j.arth.2006.03.008,2006,Tapered titanium porous plasma-sprayed femoral component in patients aged 40 years and younger.
17027548,10.1016/j.arth.2005.08.025,2006,Influence of polyethylene constraint on tibial component fixation in total knee arthroplasty: follow-up report after 5 years.
17027550,10.1016/j.arth.2005.12.010,2006,Predicting pain after total knee arthroplasty.
16520221,10.1016/j.arth.2005.05.026,2006,Painful metal-on-metal total hip arthroplasty.
17027549,10.1016/j.arth.2006.01.010,2006,Less invasive total hip arthroplasty: description of a new technique.
16627148,10.1016/j.arth.2004.11.018,2006,Ten-year survivorship of rough-surfaced femoral stem with geometry similar to Charnley femoral stem.
16627154,10.1016/j.arth.2005.05.031,2006,The effectiveness of sequential medial soft tissue release on coronal alignment in total knee arthroplasty: using a computer navigation model.
16520218,10.1016/j.arth.2004.07.012,2006,Three-dimensional analysis of alignment error in using femoral intramedullary guides in unicompartmental knee arthroplasty.
16627156,10.1016/j.arth.2005.04.039,2006,Factors influencing the initial micromotion between polyethylene acetabular cups and titanium alloy shells.
16446193,10.1016/j.arth.2005.05.006,2006,The relative cost of cemented and uncemented total hip arthroplasties.
17027551,10.1016/j.arth.2005.07.018,2006,Polished vs rough femoral components in grade A and grade C-2 cement mantles.
16446194,10.1016/j.arth.2005.02.014,2006,Predictions on preserving bone mass in knee arthroplasty with bisphosphonates.
16446195,10.1016/j.arth.2005.02.017,2006,Acetabular revision surgery with the LOR cup: three to 8 years' follow-up.
16446197,10.1016/j.arth.2005.04.014,2006,Changes of the biochemical markers of bone turnover and periprosthetic bone remodeling after cemented hip arthroplasty.
16520219,10.1016/j.arth.2004.10.020,2006,Dynamic void behavior in polymerizing polymethyl methacrylate cement.
16520220,10.1016/j.arth.2005.07.013,2006,Total knee arthroplasty using computer-assisted navigation in patients with deformities of the femur and tibia.
16627158,10.1016/j.arth.2005.06.016,2006,Femoral perforation complicating contemporary uncemented hip arthroplasty.
16627159,10.1016/j.arth.2005.03.042,2006,Sciatic nerve palsy due to hematoma after thrombolysis therapy for acute pulmonary embolism after total hip arthroplasty.
16627160,10.1016/j.arth.2005.09.005,2006,Magnetic resonance imaging to evaluate osteolysis around total knee arthroplasty.
16781396,10.1016/j.arth.2005.06.017,2006,Efficacy of combined modality prophylaxis including short-duration warfarin to prevent venous thromboembolism after total hip arthroplasty.
16781397,10.1016/j.arth.2005.08.011,2006,Cementless total hip arthroplasty in patients 50 years or younger.
16781398,10.1016/j.arth.2005.09.003,2006,Total hip arthroplasty: is small incision better?
16781399,10.1016/j.arth.2005.02.016,2006,Reconstruction of severe acetabular bone-deficiency: the Burch-Schneider antiprotrusio cage in primary and revision total hip arthroplasty.
16781400,10.1016/j.arth.2005.05.029,2006,The Zweymüller threaded cup: a choice in revision? Migration analysis and follow-up after 6 years.
16781401,10.1016/j.arth.2005.06.011,2006,"The effect of the ""mini"" incision in total hip arthroplasty on component position."
16781402,10.1016/j.arth.2005.04.037,2006,Assessment of the proximal femoral morphology using plain radiograph-can it predict the bone quality?
16781403,10.1016/j.arth.2005.07.007,2006,Vascularity of the femoral head after Birmingham hip resurfacing. A technetium Tc 99m bone scan/single photon emission computed tomography study.
16781404,10.1016/j.arth.2005.07.012,2006,Early failure of modern metal-on-metal total hip arthroplasty using a Wagner standard cup.
16781405,10.1016/j.arth.2005.12.011,2006,Simultaneous primary total hip arthroplasty and contralateral revision hip arthroplasty: role for use of femoral head autograft.
16781406,10.1016/j.arth.2005.05.028,2006,Charnley-Kerboull total hip arthroplasty for osteonecrosis of the femoral head a minimal 10-year follow-up study.
16781407,10.1016/j.arth.2005.04.043,2006,Eight-year results of hydroxyapatite-coated hip arthroplasty.
16781408,10.1016/j.arth.2005.09.004,2006,The value of patient activity level in the outcome of total hip arthroplasty.
16781409,10.1016/j.arth.2005.05.032,2006,Does tibial rotation correlate with femoral anteversion? Implications for hip arthroplasty.
16781410,10.1016/j.arth.2005.07.010,2006,Preoperative function and gender predict pattern of functional recovery after hip and knee arthroplasty.
16781411,10.1016/j.arth.2005.06.009,2006,Intraobserver and interobserver reliability of the assessment of the patellar articular cartilage in osteoarthritic patients undergoing total knee arthroplasty.
16627157,10.1016/j.arth.2005.08.005,2006,Wiring through cannulated screws for the fixation of greater trochanter in arthroplasties performed for peritrochanteric fractures.
16627155,10.1016/j.arth.2005.04.036,2006,Treatment of periprosthetic femoral shaft nonunion.
17027552,10.1016/j.arth.2006.01.002,2006,"A clinical, radiographic, and cost comparison of cerclage techniques: wires vs cables."
17027537,10.1016/j.arth.2006.01.001,2006,Comparison between hand rasping and robotic milling for stem implantation in cementless total hip arthroplasty.
17027554,10.1016/j.arth.2005.03.045,2006,Fracture of a ceramic femoral head after ceramic-on-ceramic total hip arthroplasty.
16950064,10.1016/j.arth.2006.05.013,2006,Does neck/liner impingement increase wear of ultrahigh-molecular-weight polyethylene liners?
16950065,10.1016/j.arth.2006.04.016,2006,Acetabular component deformation with press-fit fixation.
16950066,10.1016/j.arth.2006.05.024,2006,Computed tomographic follow-up evaluation of operative intervention for periacetabular lysis.
16950067,10.1016/j.arth.2006.05.008,2006,The use of a trabecular metal acetabular component and trabecular metal augment for severe acetabular defects.
16950068,10.1016/j.arth.2006.05.015,2006,Acetabular revision using a trabecular metal acetabular component for severe acetabular bone loss associated with a pelvic discontinuity.
17027544,10.1016/j.arth.2005.06.018,2006,Midterm results of primary total knee arthroplasty using a dished polyethylene insert with a recessed or resected posterior cruciate ligament.
16950070,10.1016/j.arth.2006.05.010,2006,Incidence and reasons for reoperation after minimally invasive unicompartmental knee arthroplasty.
16950071,10.1016/j.arth.2006.04.012,2006,"Patient, implant, and alignment factors associated with revision of medial compartment unicondylar arthroplasty."
16950072,10.1016/j.arth.2006.04.014,2006,The effect of the Insall-Salvati ratio on outcome after total knee arthroplasty.
16950074,10.1016/j.arth.2006.05.012,2006,Posterior cruciate ligament substitution is not essential for excellent postoperative outcomes in total knee arthroplasty.
16950075,10.1016/j.arth.2006.04.017,2006,"The effect of a new multimodal perioperative anesthetic regimen on postoperative pain, side effects, rehabilitation, and length of hospital stay after total joint arthroplasty."
16950073,10.1016/j.arth.2006.05.001,2006,Correcting lateral patellar tilt at the time of total knee arthroplasty can result in overuse of lateral release.
16950077,10.1016/j.arth.2006.05.003,2006,Postdischarge costs in arthroplasty surgery.
17027543,10.1016/j.arth.2005.07.019,2006,In vivo oxidation of retrieved cross-linked ultra-high-molecular-weight polyethylene acetabular components with residual free radicals.
17027542,10.1016/j.arth.2006.01.014,2006,Patients' outcome after total hip arthroplasty: a comparison between the Western Ontario and McMaster Universities index and the Oxford 12-item hip score.
17027541,10.1016/j.arth.2005.06.019,2006,Polyethylene liner exchange of the Harris-Galante porous I and II acetabular components without cement: results and complications.
17027540,10.1016/j.arth.2005.12.007,2006,Comparative flexion after rotating-platform vs fixed-bearing total knee arthroplasty.
16950076,10.1016/j.arth.2006.05.017,2006,VenaFlow plus Lovenox vs VenaFlow plus aspirin for thromboembolic disease prophylaxis in total knee arthroplasty.
17027538,10.1016/j.arth.2005.08.027,2006,Long-term results of the cementless ALLOCLASSIC hip arthroplasty system using a 28-mm ceramic head: with a retrospective comparison to a 32-mm head.
17027539,10.1016/j.arth.2005.11.009,2006,Five-year follow-up of socket movements and loosening after revision with impacted morselized allograft bone and cement: a radiostereometric and radiographic analysis.
17027535,10.1016/j.arth.2006.03.009,2006,Wear of highly cross-linked polyethylene acetabular cup in Japan.
17027534,10.1016/j.arth.2006.01.006,2006,"Steady-state penetration rates of electron beam-irradiated, highly cross-linked polyethylene at an average 45-month follow-up."
17027533,10.1016/j.arth.2006.02.080,2006,Ninety-day mortality after bilateral hip arthroplasty.
16950079,10.1016/j.arth.2006.05.007,2006,Pilot study of methods to document quantity and variation of independent patient exercise and activity after total knee arthroplasty.
16950078,10.1016/j.arth.2006.04.015,2006,Predictors of discharge to an inpatient extended care facility after total hip or knee arthroplasty.
17027536,10.1016/j.arth.2006.01.003,2006,Treatment of medial compartment arthritis of the knee: a survey of the American Association of Hip and Knee Surgeons.
16446192,10.1016/j.arth.2004.12.052,2006,Osteolysis of the greater trochanter: a result of bone anchors used for abductor reattachment at total hip arthroplasty.
16950063,10.1016/j.arth.2006.05.016,2006,Ninety-day mortality after hip arthroplasty: a comparison between unilateral and simultaneous bilateral procedures.
17027553,10.1016/j.arth.2005.10.024,2006,Fracture of femoral component in a resurfacing total knee arthroplasty.
16950062,10.1016/j.arth.2006.05.014,2006,Long-term outcome and risk factors of proximal femoral fracture in uncemented and cemented total hip arthroplasty in 2551 hips.
16950060,10.1016/j.arth.2006.05.004,2006,Hip arthroplasty with minimally invasive surgery: a survey comparing the opinion of highly qualified experts vs patients.
17027555,10.1016/j.arth.2005.08.006,2006,Cruciate-retaining stemmed total knee arthroplasty for supracondylar-intercondylar femoral fractures in elderly patients: a report of three cases.
17162165,10.1016/j.arth.2005.09.014,2006,Two-year experience using a limited-incision direct lateral approach in total hip arthroplasty.
17162166,10.1016/j.arth.2006.01.015,2006,Comparison of primary total hip arthroplasties performed with a minimally invasive technique or a standard technique: a prospective and randomized study.
17162167,10.1016/j.arth.2006.01.029,2006,Midterm radiographic comparison of cementless acetabular shells containing lateralized and nonlateralized liners.
17162168,10.1016/j.arth.2005.11.011,2006,Midterm results of Metasul metal-on-metal total hip arthroplasty.
17162169,10.1016/j.arth.2005.12.005,2006,A pilot study on continuous femoral perineural catheter for analgesia after total knee arthroplasty: the effect on physical rehabilitation and outcomes.
17162170,10.1016/j.arth.2006.01.008,2006,Mid-term results of Exeter vs Endurance cemented stems.
